ReferenceRef,RefSystemID,ReferenceID,CaseRef,SourceRef,Reference,KirkSession,Presbytery,BurghCourt,Confession,DraftDittay,Comm_CourtMin,Just_CourtMin,Circuit_CourtMin,Dittay,Pleadings,WitDep,WitStatement,CommJust,PrivyCouncil,Parliament,Estates,Royal,CommText,Verdict,Sentence,Chronicle,Financial,Other,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"R_EGD_1098","EGD",1098,"C_EGD_1098","RPC","2nd_S,_v3_p._98",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_16_01_14:29:35"
"R_EGD_1099","EGD",1099,"C_EGD_1099","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"investigation",,"SMD","05_15_01_17:33:52","LEM","08_17_01_13:14:32"
"R_EGD_11","EGD",11,"C_EGD_11","APS","Vol_VI,_part_2,_p_518.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"commission_for_execution",,"SMD","05_15_01_17:33:52","jhm","07_30_02_15:34:44"
"R_EGD_110","EGD",110,"C_EGD_110","Pitcairn","v_I,_part_II,_page_230-241",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"same_as_JC2_2

JC26_2","SMD","05_15_01_17:33:52","jhm","10_02_02_10:08:36"
"R_EGD_1100","EGD",1100,"C_EGD_1100","RPC","2nd_S,_v3_p._145,_270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Also_commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:32:02"
"R_EGD_1101","EGD",1101,"C_EGD_1101","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:31:45"
"R_EGD_1102","EGD",1102,"C_EGD_1102","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:24:00"
"R_EGD_1103","EGD",1103,"C_EGD_1103","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:23:56"
"R_EGD_1104","EGD",1104,"C_EGD_1104","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:25:11"
"R_EGD_1105","EGD",1105,"C_EGD_1105","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:26:25"
"R_EGD_1106","EGD",1106,"C_EGD_1106","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:27:36"
"R_EGD_1107","EGD",1107,"C_EGD_1107","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:28:39"
"R_EGD_1108","EGD",1108,"C_EGD_1108","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:29:49"
"R_EGD_1109","EGD",1109,"C_EGD_1109","RPC","2nd_S,_v3_p._145,_270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Also_commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:31:11"
"R_EGD_111","EGD",111,"C_EGD_111","Process_Notes","JC26_2_witchcraft_bundle,_item_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","07_24_02_16:03:07"
"R_EGD_1110","EGD",1110,"C_EGD_1110","RPC","2nd_S,_v3_p._145,_270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Commission_of_investigation_also_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:37:23"
"R_EGD_1111","EGD",1111,"C_EGD_1111","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_also_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:39:19"
"R_EGD_1112","EGD",1112,"C_EGD_1112","RPC","2nd_S,_v3_pp._145,__270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Commission_of_investigation_also_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:40:25"
"R_EGD_1113","EGD",1113,"C_EGD_1113","RPC","2nd_S,_v3_p._145,_270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Commission_of_investigation_also_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:41:33"
"R_EGD_1114","EGD",1114,"C_EGD_1114","RPC","2nd_S,_v3_p._145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_also_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_10:42:31"
"R_EGD_1115","EGD",1115,"C_EGD_1115","RPC","2nd_series,_vol_3,_p_156.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","07_03_01_13:08:14"
"R_EGD_1116","EGD",1116,"C_EGD_1116","RPC","2nd_series,_vol_3,_p_156.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","07_03_01_13:02:26"
"R_EGD_1117","EGD",1117,"C_EGD_1117","RPC","2nd_series,_vol_3,_p_156.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Records_commission.","SMD","05_15_01_17:33:52","jhm","07_03_01_12:56:09"
"R_EGD_1118","EGD",1118,"C_EGD_1118","RPC","2nd_S,_v3_p._270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_12:04:55"
"R_EGD_1119","EGD",1119,"C_EGD_1119","RPC","2nd_S,_v3_p._270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_12:00:43"
"R_EGD_1120","EGD",1120,"C_EGD_1120","RPC","2nd_S,_v3_p._270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_12:04:29"
"R_EGD_1121","EGD",1121,"C_EGD_1121","RPC","2nd_S,_v3_p._270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_12:52:47"
"R_EGD_1122","EGD",1122,"C_EGD_1122","RPC","2nd_S,_v3_p._269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","SMD","05_15_01_17:33:52","LEM","08_29_01_13:27:02"
"R_EGD_1123","EGD",1123,"C_EGD_1123","RPC","2nd_S,_v3_p._269",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_13:40:36"
"R_EGD_1124","EGD",1124,"C_EGD_1124","RPC","2nd_S,_v3_p._269",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_13:39:53"
"R_EGD_1125","EGD",1125,"C_EGD_1125","RPC","2nd_S,_v3_p._269",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_13:39:30"
"R_EGD_1126","EGD",1126,"C_EGD_1126","RPC","2nd_S,_v3_p._271",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","06_20_01_10:11:10"
"R_EGD_1127","EGD",1127,"C_EGD_1127","RPC","2nd_S,_v3_p._271",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","06_20_01_10:14:36"
"R_EGD_1128","EGD",1128,"C_EGD_1128","RPC","2nd_series,_vol_3,_p_290.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Record_of_commission.","SMD","05_15_01_17:33:52","jhm","07_03_01_13:36:20"
"R_EGD_1129","EGD",1129,"C_EGD_1129","RPC","2nd_series,_vol_3,_p_290.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"record_of_commission.","SMD","05_15_01_17:33:52","jhm","07_03_01_13:47:20"
"R_EGD_113","EGD",113,"C_EGD_113","Pitcairn","v_I,_part_II,_page_259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"I_think_this_is_an_exerpt_from_some_Privy_Council_proceedings?","SMD","05_15_01_17:33:52","jhm","10_02_02_11:42:09"
"R_EGD_1130","EGD",1130,"C_EGD_1130","RPC","2nd_series,_vol_3,_p_290.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"record_of_commission.","SMD","05_15_01_17:33:52","jhm","10_02_02_11:43:48"
"R_EGD_1131","EGD",1131,"C_EGD_1131","RPC","2nd_S,_v3_p._290",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_14:41:38"
"R_EGD_1132","EGD",1132,"C_EGD_1132","RPC","2nd_S,_v3_p._290",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","10_02_02_11:46:10"
"R_EGD_1133","EGD",1133,"C_EGD_1133","RPC","2nd_S,_v3_p._290",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","10_02_02_11:48:51"
"R_EGD_1135","EGD",1135,"C_EGD_1135","RPC","2nd_S,_v3_p._290",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","10_02_02_11:51:11"
"R_EGD_1136","EGD",1136,"C_EGD_1136","RPC","2nd_series,_iii,_334,_361-2,_515.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","06_12_01_10:46:12"
"R_EGD_1137","EGD",1137,"C_EGD_1137","RPC","2nd_series,_iii,_pp._334,_361-2,_515.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","10_02_02_12:06:23"
"R_EGD_1138","EGD",1138,"C_EGD_1138","RPC","2nd_series,_iii,_pp._334,_361-2,_515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Information_in_RPC_charts_progress_after_naming:_commission_for_investigation_to_request_for_arrest._No_details_about_trial.","SMD","05_15_01_17:33:52","jhm","10_02_02_12:09:49"
"R_EGD_1139","EGD",1139,"C_EGD_1139","RPC","2nd_series,_iii,_334,_361-2,_515,_544,_556.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"RPC_gives_details_of_stages_of_legal_process_demonstrating_the_relationship_between_the_central_and_local_authorities.
Also_appeal_from_accused_and_three_others_objecting_to_local_trial_and_the_local_commissioners._Appeal_denied_but_PC_appoint_only_the_Sheriff_of_Haddington_to_the_trial.","SMD","05_15_01_17:33:52","jhm","10_02_02_12:13:06"
"R_EGD_114","EGD",114,"C_EGD_114","Process_Notes","JC26_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"_I_didn't_see_this_case_in_JC26_2,_it_is_from_SMD_database,_I_might_have_missed_the_name.","SMD","05_15_01_17:33:52","LEM","08_08_02_15:00:04"
"R_EGD_1140","EGD",1140,"C_EGD_1140","RPC","2nd_series,_iii,_334,_361-2,_515,_544,_556.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Charts_legal_progress_and_commissions_for_different_procedures._Last_entry_records_appeal_from_suspect_and_three_others_objecting_to_a_local_trial_and_questioning_the_competency_of_the_local_commissioners._Appeal_rejected_although_on_sheriff_of_Haddington_to_be_involved.","SMD","05_15_01_17:33:52","jhm","06_08_01_12:03:22"
"R_EGD_1141","EGD",1141,"C_EGD_1141","RPC","2nd_series,_vol_iii,_pp._334,_361-2,_515.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"The_records_cover_the_commissions_for_investigation_after_being_named_by_Hamilton_to_request_for_permission_to_arrest_from_the_presbytery.","SMD","05_15_01_17:33:52","jhm","06_12_01_09:57:37"
"R_EGD_1142","EGD",1142,"C_EGD_1142","RPC","2nd_series,_iii,_p._334,_361-2,_515,_544,_556",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Entries_chart_different_commissions_granted_by_Privy_Council._Also_appeal_from_accused_and_three_others_against_having_local_trial._Questioned_the_competency_of_local_commissioners._Appeal_denied_but_only_Sheriff_of_Haddington_to_be_involved.","SMD","05_15_01_17:33:52","jhm","06_08_01_12:25:48"
"R_EGD_1143","EGD",1143,"C_EGD_1143","RPC","2nd_series,_iii,_p._334,_361-2,_515,_544,_556.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Entries_chart_different_commissions_granted_by_Privy_Council._Also_appeal_from_accused_and_three_others_against_having_local_trial._Questioned_the_competency_of_local_commissioners._Appeal_denied_but_only_Sheriff_of_Haddington_to_be_involved.","SMD","05_15_01_17:33:52","jhm","06_08_01_12:13:11"
"R_EGD_1144","EGD",1144,"C_EGD_1144","RPC","2nd_series,_iii,_p._334,361-2,_515,_548.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"Charts_PC_involvement_ordering_confronting,_investigation_and_arrest.Hepburne_complained_to_PC_about_unlawful_arrest._After_consideration_and_payment_of_bail_she_was_ordered_to_be_released_and_to_appear_later_(no_date_or_details)_to_answer_the_charges_against_her.","SMD","05_15_01_17:33:52","jhm","06_08_01_14:43:14"
"R_EGD_1145","EGD",1145,"C_EGD_1145","RPC","2nd_S,_v3_pp.339-340",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_15:15:55"
"R_EGD_1146","EGD",1146,"C_EGD_1146","RPC","2nd_series,_vol_3,_p_339.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Record_of_commission_for_trial","SMD","05_15_01_17:33:52","jhm","10_02_02_12:29:21"
"R_EGD_1147","EGD",1147,"C_EGD_1147","RPC","2nd_series,_vol_3,_p_339.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Note_of_commission_issued.","SMD","05_15_01_17:33:52","jhm","07_03_01_15:16:37"
"R_EGD_1148","EGD",1148,"C_EGD_1148","RPC","2nd_S,_v3_pp._339-340",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_15:15:01"
"R_EGD_1149","EGD",1149,"C_EGD_1149","RPC","2nd_S,_v3_pp._339-340",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_15:07:02"
"R_EGD_115","EGD",115,"C_EGD_115","Process_Notes","JC26_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"I_didn't_find_this_case_in_the_JC26_2,_the_reference_is_from_SMD,_but_I_might_have_missed_it_(LEM).__Or_could_be_a_duplicate_to_someone_else_that_I_recorded_as_a_different_name.","SMD","05_15_01_17:33:52","LEM","08_08_02_15:03:12"
"R_EGD_1150","EGD",1150,"C_EGD_1150","RPC","2nd_S,_v3_p._340",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_15:18:58"
"R_EGD_1151","EGD",1151,"C_EGD_1151","RPC","2nd_S,_v3_p._339",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_14:58:49"
"R_EGD_1153","EGD",1153,"C_EGD_1153","SJC","v1,_p._148",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Hammilton_initially_accused_Hog_and_wife,_but_he_cleared_them.","SMD","05_15_01_17:33:52","jhm","10_02_02_12:38:37"
"R_EGD_1154","EGD",1154,"C_EGD_1154","RPC","2nd_S,_v3_p._345,_390,_391,_450-451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_14:33:27"
"R_EGD_1155","EGD",1155,"C_EGD_1155","RPC","2nd_S,_v3_pp._345,_390,_391_450-451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission_of_investigation_issued_by_the_PC.","SMD","05_15_01_17:33:52","jhm","10_02_02_14:33:56"
"R_EGD_1156","EGD",1156,"C_EGD_1156","RPC","2nd_S,_v3_p._358",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_16_01_12:58:30"
"R_EGD_1157","EGD",1157,"C_EGD_1157","RPC","2nd_S,_v3_p._358",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_16_01_15:25:35"
"R_EGD_1158","EGD",1158,"C_EGD_1158","RPC","2nd_S,_v3_p._363",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_16_01_14:58:48"
"R_EGD_1159","EGD",1159,"C_EGD_1159","RPC","2nd_S,_v3_p._363",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_16_01_14:56:50"
"R_EGD_116","EGD",116,"C_EGD_116","Process_Notes","JC26_2_witchcraft_bundle,_item_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","07_26_02_12:34:12"
"R_EGD_1160","EGD",1160,"C_EGD_1160","RPC","2nd_series,_v3_p_363.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_16_01_15:00:59"
"R_EGD_1161","EGD",1161,"C_EGD_1161","RPC","2nd_series,_vol_3,_p_363.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","07_04_01_09:44:19"
"R_EGD_1162","EGD",1162,"C_EGD_1162","RPC","2nd_S,_v3_p._363",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_16_01_14:56:28"
"R_EGD_1163","EGD",1163,"C_EGD_1163","SJC","VI,_pp._143,_147",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","06_13_01_10:28:49"
"R_EGD_1164","EGD",1164,"C_EGD_1164",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"R.P.C._2nd_S._V3_p._385","SMD","05_15_01_17:33:52","jhm","07_03_01_14:08:22"
"R_EGD_1165","EGD",1165,"C_EGD_1165","RPC","2nd_S,_v3_p._378,_385,_386",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","10_02_02_13:00:36"
"R_EGD_1166","EGD",1166,"C_EGD_1166","RPC","2nd_S,_v3_pp._378,_385,_386",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_15:01:06"
"R_EGD_1167","EGD",1167,"C_EGD_1167","RPC","2nd_S,_v3_p._340,_390",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_09:48:19"
"R_EGD_1168","EGD",1168,"C_EGD_1168","Books_of_Adjournal","JC2_7_fos._160r-168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","jhm","08_27_02_08:47:23"
"R_EGD_1169","EGD",1169,"C_EGD_1169","Books_of_Adjournal","JC2_7_fos._160r-168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","06_18_01_13:41:24"
"R_EGD_1170","EGD",1170,"C_EGD_1170","Books_of_Adjournal","JC2_7_fos._160r-168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","06_18_01_13:34:32"
"R_EGD_1171","EGD",1171,"C_EGD_1171","RPC","2nd_S,_v3_p._400",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_16_01_15:18:09"
"R_EGD_1172","EGD",1172,"C_EGD_1172","RPC","2nd_S,_v3_p._406",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_15_01_13:29:19"
"R_EGD_1173","EGD",1173,"C_EGD_1173","RPC","2nd_S,_v3_p._426",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_15:39:23"
"R_EGD_1174","EGD",1174,"C_EGD_1174","RPC","2nd_S,_v3_p._436",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_15:34:03"
"R_EGD_1175","EGD",1175,"C_EGD_1175","RPC","2nd_S,_v3_p._426",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_29_01_15:39:03"
"R_EGD_1176","EGD",1176,"C_EGD_1176","RPC","2nd_S,_v3_p._446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_11:21:16"
"R_EGD_1177","EGD",1177,"C_EGD_1177","RPC","2nd_S,_v3_p._446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_11:21:43"
"R_EGD_1178","EGD",1178,"C_EGD_1178","RPC","2nd_S,_v3_p._446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_11:29:04"
"R_EGD_1179","EGD",1179,"C_EGD_1179","RPC","2nd_S,_v3_p._446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_11:26:04"
"R_EGD_118","EGD",118,"C_EGD_118","Process_Notes","JC26_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"I_didn't_see_this_one_in_in_JC26_2,_the_name_is_from_SMD,_but_I_might_have_missed_it.__Also_possibly_a_duplicate_whose_name_I_read_differently.","SMD","05_15_01_17:33:52","LEM","08_08_02_15:05:00"
"R_EGD_1180","EGD",1180,"C_EGD_1180","RPC","2nd_S,_v3_p._446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_11:29:33"
"R_EGD_1181","EGD",1181,"C_EGD_1181","RPC","2nd_S,_v3_p._446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_11:31:10"
"R_EGD_1182","EGD",1182,"C_EGD_1182","RPC","2nd_S,_v3_p._446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_11:34:19"
"R_EGD_1183","EGD",1183,"C_EGD_1183","RPC","2nd_S,_v3_p._446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_11:34:49"
"R_EGD_1184","EGD",1184,"C_EGD_1184","RPC","2nd_S,_v3_p._446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_11:37:55"
"R_EGD_1185","EGD",1185,"C_EGD_1185","RPC","2nd_S,_v3_p._446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_17_01_11:38:16"
"R_EGD_1187","EGD",1187,"C_EGD_1187","RPC","2nd_S,_v3_p._450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_30_01_10:50:52"
"R_EGD_1188","EGD",1188,"C_EGD_1188","RPC","2nd_S,_v3_p._454",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_16_01_12:52:15"
"R_EGD_1189","EGD",1189,"C_EGD_1189","RPC","2nd_S,_v3_p._471",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05_15_01_17:33:52","LEM","08_16_01_13:11:52"
