Trialref,TrialId,TrialSystemId,CaseRef,TrialType,Trial_settlement,Trial_parish,Trial_presbytery,Trial_county,Trial_burgh,Trial_NGR_Letters,Trial_NGR_Easting,Trial_NGR_Northing,Watching,WatchingDate,WatchingDate_as_date,Arrest,ArrestDate,ArrestDate_as_date,Fled,FledDate,FledDate_as_date,ActionDropped,Actiondropdate,Actiondropdate_as_date,Actiondroppedby,Actionbody,Confrontingsuspects,PretrialNotes,ProcessType,TrialDate,TrialDate_as_date,TrialPlace,Female_accusers,Male_accusers,High_status,Defence,Verdict,Sentence,Cjtorder,Cjtdate,Cjtdate_as_date,Circuit,Circuitname,Localwithcrep,Noreftocentral,TrialNotes,Execution,Executionmethod,ExecutionDate,ExecutionDate_as_date,ExecutionPlace,Exec_settlement,Exec_parish,Exec_presbytery,Exec_county,Exec_burgh,Exec_NGR_Letters,Exec_NGR_Easting,Exec_NGR_Northing,PostTrialNotes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"T_JO_1116",1116,"JO","C_EGD_1821",2,,,,,,,,,0,,,1,"22_11_1649","11_22_49_00:00:00",0,,,1,"28_1_1650","01_28_50_00:00:00",,"Presbytery",0,"Presbytery_and_ministers_investigated_accusations_made_by_Janet_Coutts_(C_EGD_1817)._Commission_applied_for_from_committee_of_estates_and_accused_imprisoned_and_pricked_but_case_dismissed_as_no_witnesses_found_against_her._Coutts_may_have_been_brought_to_confront_the_accused_but_no_record_of_this.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","11_27_01_13:21:48","jhm","11_27_01_13:24:49"
"T_JO_1117",1117,"JO","C_EGD_1820",2,,,,,,,,,0,,,1,"22_11_1649","11_22_49_00:00:00",0,,,1,"27_3_1650","03_27_50_00:00:00",,"Presbytery",0,"Suspect_named_by_Janet_Coutts_(C_EGD_1817)_and_local_ministers_investigated_case._Commission_from_committee_of_estates_granted_and,_although_one_witness_appeared_against_Laidlaw,_the_case_was_dismissed._Coutts_and_Cathie_seem_to_have_had_a_double_act_as_he_was_brought_in_to_examine_the_suspects._Coutts_may_have_been_brought_to_confront_them_but_no_record_of_it.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","11_27_01_13:33:51","jhm","10_22_02_13:09:44"
"T_JO_1118",1118,"JO","C_EGD_1818",2,,,,,,,,,0,,,1,"22_11_1649","11_22_49_00:00:00",0,,,1,"18_4_1650","04_18_50_00:00:00",,"Presbytery",0,"Named_by_Janet_Coutts_(C_EGD_1817)._Investigations_made_at_local_level_and_committee_of_estates_applied_to_for_commisison._Suspects_examined_by_Cathie_(who_was_working_with_Coutts)_but_evidence_seems_to_have_been_non-existent._Hunter_at_one_point_confessed_to_demonic_stuff_but_this_appears_not_to_have_been_enough_to_convict_and_case_was_dismissed.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","11_27_01_13:58:02","jhm","10_22_02_13:02:17"
"T_JO_1119",1119,"JO","C_JO_2929",2,,,,,,,,,0,,,1,,,0,,,1,"28_2_1650","02_28_50_00:00:00",,"Presbytery",0,"Denounced_by_Janet_Coutts_(C_EGD_1817)_and_presbytery_investigated_case._There_seems_to_have_been_little_evidence_or_witnesses_apart_from_Coutts_and_Cathie_the_witch-pricker,_although_commission_was_granted._Case_dismissed.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","11_27_01_15:09:17","jhm","10_21_02_13:29:52"
"T_JO_112",112,"JO","C_JO_2674",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"deposition_attested_and_request_for_commission_to_try_and_judge_to_be_made.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details_of_trial.",0,,,,,,,,,,,,,,"jhm","06_15_01_10:05:39","jhm","10_11_02_16:42:26"
"T_JO_1120",1120,"JO","C_JO_2930",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Denounced_by_Janet_Coutts._George_Cathie_witch_pricker_involved._Presbytery_investigated_the_case_and_got_commission._After_imprisonment_and_pricking_there_seems_to_have_been_insufficient_evidence_to_pursue_the_suspects._Bessie_Gibson_is_not_recorded_as_having_been_released_(as_most_of_them_were)_but_it_is_likely_that_she_was_too.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","11_27_01_15:21:51","LEM","11_01_02_10:00:22"
"T_JO_1121",1121,"JO","C_JO_2931",2,,,,,,,,,0,,,1,"22_11_1649","11_22_49_00:00:00",0,,,1,"28_2_1650","02_28_50_00:00:00",,"Presbytery",0,"denounced_by_Janet_Coutts_(C_EGD_1817)_and_case_investigated_by_presbytery._Commission_granted_and_suspects_examined_by_Cathie_the_witch_pricker,_who_seem_to_have_a_bit_of_a_double_act_with_Coutts._However_the_investigators_did_not_come_up_with_sufficient_evidence_and_case_dismissed.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","11_27_01_15:30:23","jhm","11_27_01_15:33:00"
"T_JO_1122",1122,"JO","C_JO_2932",2,,,,,,,,,0,,,1,"22_11_1649","11_22_49_00:00:00",0,,,1,"28_2_1650","02_28_50_00:00:00",,"Presbytery",0,"Denounced_by_Janet_Coutts_(C_EGD_1817)_and_case_investigated_by_presbytery._Commission_granted_and_suspects_imprisoned_and_pricked._However_there_appears_to_have_been_no_witnesses_apart_from_Coutts_and_George_Cathie,_the_pricker,_and_the_case_was_dismissed.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","11_27_01_15:39:48","jhm","11_27_01_15:42:03"
"T_JO_1123",1123,"JO","C_JO_2933",2,,,,,,,,,0,,,1,"22_11_1649","11_22_49_00:00:00",0,,,1,"28_2_1650","02_28_50_00:00:00",,"Presbytery",0,"denounced_by_Janet_Coutts_(C_EGD_1817)_and_the_presbytery_investigated_the_case._Commission_applied_for_and_granted,_suspects_imprisoned_and_pricked_but_apart_from_Coutts'_accusation_and_the_evidence_of_Cathie,_the_pricker,_there_appears_to_have_been_no_other_evidence_or_witnesses_and_case_was_dismissed.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","11_27_01_15:49:05","LEM","11_01_02_09:55:57"
"T_JO_1125",1125,"JO","C_EGD_2380",2,,,"Paisley","Renfrew","Renfrew",,,,0,,,0,,,0,,,0,,,,,0,"Suspects_were_being_'interviewed'_by_ministers_in_the_following_months.",,"24_7_1650","07_24_50_00:00:00",,0,0,0,0,,,0,,,0,,0,1,"There_is_a_note_in_the_presbyteryon_24_7_1550__that_witches_were_to_be_tried_on_the_following_Monday_in_Renfrew_but_no_details_of_outcome.",0,,,,,,,,,,,,,,"jhm","12_04_01_09:33:54","jhm","10_29_02_09:57:09"
"T_JO_1126",1126,"JO","C_EGD_2381",2,,,"Paisley","Renfrew","Renfrew",,,,0,,,0,,,0,,,0,,,,,0,"The_suspects_were_being_questioned_and_interviewed_by_ministers_during_the_following_months.",,"24_7_1650","07_24_50_00:00:00",,0,0,0,0,,,0,,,0,,0,1,"24_7_1650,_note_in_presbytery_records_that_the_trial_was_to_be_held_the_following_Monday_in_Renfrew_but_no_details_of_outcome.",0,,,,,,,,,,,,,,"jhm","12_04_01_09:42:22","jhm","10_29_02_09:58:27"
"T_JO_1127",1127,"JO","C_EGD_2379",2,,,"Paisley","Renfrew","Renfrew",,,,0,,,0,,,0,,,0,,,,,0,"The_suspects_were_questioned_and_interviewed_by_ministers_over_the_following_months.",,"24_7_1650","07_24_50_00:00:00",,0,0,0,0,,,0,,,0,,0,1,"Note_in_presbytery_records_on_24_7_1650_that_a_trial_was_to_be_held_the_following_Monday_in_Renfrew,_but_no_record_of_verdict.",0,,,,,,,,,,,,,,"jhm","12_04_01_09:44:57","jhm","10_29_02_09:43:38"
"T_JO_1128",1128,"JO","C_EGD_2382",2,,,"Paisley","Renfrew","Renfrew",,,,0,,,0,,,0,,,0,,,,,0,"Suspects_were_questioned_and_interviewed_by_ministers_over_the_following_months.",,"24_7_1650","07_24_50_00:00:00",,0,0,0,0,,,0,,,0,,0,1,"Note_in_presbytery_records_on_24_7_1650_that_a_trial_was_to_be_held_on_the_following_Monday_in_Renfrew_but_no_details_about_outcome.",0,,,,,,,,,,,,,,"jhm","12_04_01_09:47:45","jhm","10_29_02_10:00:01"
"T_JO_1129",1129,"JO","C_EGD_1838",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_they_recommend_applying_to_the_Privy_Council_for_a_commission,_but_no_evidence_if_this_was_received.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","12_04_01_10:25:29","jhm","10_22_02_13:59:32"
"T_JO_113",113,"JO","C_JO_2675",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Deposition_attested_and_request_for_commission_to_try_and_judge_to_be_made.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details",0,,,,,,,,,,,,,,"jhm","06_15_01_10:10:37","jhm","10_11_02_16:42:31"
"T_JO_1131",1131,"JO","C_EGD_1778",3,,"P_ST_1328","Paisley","Renfrew",,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_involved_in_investigations._Ordered_prayer_and_fasting_with_the_victim,_Christian_Shaw,_and_that_an_account_of_her_sufferings_be_recorded_by_Turner_and_Brisbane,_2_ministers.__The_commission_was_read_out_on_18_3_1697_in_Renfrew._This_case_was_under_a_PC_commission_(see_PC1_51_p._136-9)_along_with_most_of_the_people_tried_at_the_same_time.__There_were_other_Renfrewshire_witchcraft_suspects_tried_at_different_places_and_times.__I_am_keeping_this_as_a_mixed_central_local_because_the_Privy_Council_maintained_very_strict_control_over_the_proceedings,_even_though_they_granted_a_commission.__For_details_of_the_proceedings_of_Privy_Council_in_this_matter_see_the_no_named_witches_case_c_la_3235.",,"12_5_1697","05_12_97_00:00:00",,16,22,1,1,"Guilty","Execution",0,,,0,,0,0,"Note_in_presbytery_records_on_17_3_1697_that_ministers_and_commissioners_to_meet_tomorrow_in_Renfrew_for_trial_(?).__Trial_started_on_13_4_1697_but_was_continued_until_12_5_1697_it_lasted_until_the_19th.",1,"Strangle_&_Burn","10_6_1697","06_10_97_00:00:00","Gallow_Green",,"P_ST_1328",,"Renfrew",,,,,"between_2-4","jhm","12_04_01_14:21:44","jhm","10_22_02_10:34:46"
"T_JO_1132",1132,"JO","C_EGD_1935",3,,"P_ST_1328","Paisley","Renfrew",,,,,0,,,0,,,0,,,0,,,,,0,"She_was_one_of_a_number_accused_of_bewitching_Christian_Shaw._Note_in_presbytery_that_the_suspects_were_held_in_the_houses_of_several_of_the_ministers.__The_commission_was_read_out_in_the_burgh_of_Renfrew_18_3_1697.__This_case_was_under_a_PC_commission_(see_PC1_51_p._136-9)_along_with_most_of_the_people_tried_at_the_same_time.__There_were_other_Renfrewshire_witchcraft_suspects_tried_at_different_places_and_times.__I_am_keeping_this_as_a_mixed_central_local_because_the_Privy_Council_maintained_very_strict_control_over_the_proceedings,_even_though_they_granted_a_commission.__For_details_of_the_proceedings_of_Privy_Council_in_this_matter_see_the_no_named_witches_case_c_la_3235.",,"13_4_1697","04_13_97_00:00:00",,,,0,0,"Not_Guilty","Released",0,,,0,,0,0,"Note_in_presbytery_records_on_17_3_1697_that_ministers_and_commissioners_to_meet_at_Renfrew_tomorrow.__The_commission_was_read_out_in_18_3_1697.__But_the_trial_happened_on_13_4_1697_she_was_not_proceeded_against_but_was_a_star_witness.",0,,,,,,,,,,,,,,"jhm","12_04_01_14:44:08","jhm","10_23_02_10:48:44"
"T_JO_1133",1133,"JO","C_EGD_1780",3,,"P_ST_1328","Paisley","Renfrew",,,,,0,,,0,,,0,,,0,,,,,0,"Note_in_presbytery_that_the_suspects_were_held_in_the_houses_of_the_local_ministers._One_of_several_people_accused_by_Christian_Shaw.__Accused_of_trying_to_bribe_his_way_out_of_a_previous_witchcraft_accusation.__The_commission_was_read_out_in_the_burgh_of_Renfrew_on_18_3_1697.__This_case_was_under_a_PC_commission_(see_PC1_51_p._136-9)_along_with_most_of_the_people_tried_at_the_same_time.__There_were_other_Renfrewshire_witchcraft_suspects_tried_at_different_places_and_times.__I_am_keeping_this_as_a_mixed_central_local_because_the_Privy_Council_maintained_very_strict_control_over_the_proceedings,_even_though_they_granted_a_commission.__For_details_of_the_proceedings_of_Privy_Council_in_this_matter_see_the_no_named_witches_case_c_la_3235.",,"12_5_1697","05_12_97_00:00:00",,16,22,1,1,"Guilty","Execution",0,,,0,,0,0,"Note_in_presbytery_records_on_18_3_1697_that_the_ministers_and_accused_are_to_go_to_Renfrew_tomorrow_for_the_trial.__Trial_started_on_13_4_1697_but_was_continued_until_12_5_1697_and_lasted_until_19_5_1697.",1,"Strangle_&_Burn","10_6_1697","06_10_97_00:00:00","Gallow_Green",,"P_ST_1328",,"Renfrew",,,,,"between_2-4","jhm","12_04_01_15:00:52","jhm","10_28_02_14:58:24"
"T_JO_1134",1134,"JO","C_JO_2934",3,,,,"Renfrew","Renfrew",,,,0,,,1,,,0,,,0,,,,,0,"One_of_several_people_accused_by_Christian_Shaw_of_bewitching_her._Suspect_held_in_the_houses_of_the_local_ministers.__He_was_determined_to_be_a_witness_not_a_suspect_due_to_young_age.__He_was_mentioned_in_the_Privy_Council_commission_but_wasn't__tried_with_that_group.",,"13_4_1697","04_13_97_00:00:00",,,0,0,0,,"Released",0,,,0,,0,0,"Note_in_presbytery_records_on_17_3_1697_that_the_ministers_and_commissioners_are_to_meet_in_Renfrew_tomorrow_for_the_trial.__Trials_of_other_witches_started_on_13_4_1697_but_was_continued_until_12_5_1697_it_lasted_until_the_19th.__He_was_never_actually_tried_for_witchcraft.__The_charges_were_dropped_due_to_young_age.",0,,,,,,,,,,,,,,"jhm","12_04_01_15:08:08","jhm","10_18_02_10:51:21"
"T_JO_1135",1135,"JO","C_EGD_744",3,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"She_was_originally_part_of_the_1697_Renfrewshire_witches,_but_she_was_not_tried_at_that_time_due_to_pregnancy.__She_was_confined_to_Edinburgh_by_the_Privy_council_on_6_Sept._1698.__(joyce_notes)_I_think_this_is_mixed_trial_as_presbytery_note_that_committee_of_justiciary_was_due_to_travel_through_to_the_west_in_4_1699._JC_references_imply_that_there_was_supposed_to_be_a_trial_in_Glasgow_in_May_1699.",,"13_4_1697","04_13_97_00:00:00",,0,0,0,0,,,0,,,0,,0,0,"She_was_indicted_in_1697_and_released_due_to_pregnancy.__But_I_think_she_was_rearrested_in_1699_and_then_her_diet_was_deserted_in_1700_see_second_trial",0,,,,,,,,,,,,,,"jhm","12_04_01_15:44:05","jhm","10_11_02_15:41:47"
"T_JO_1136",1136,"JO","C_EGD_1906",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_investigated_but_no_further_proceedings.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","12_04_01_16:16:30","jhm","10_23_02_09:49:11"
"T_JO_1137",1137,"JO","C_JO_2935",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_the_details_were_to_be_sent_to_the_judge_competent_in_order_to_get_a_commission._Later,_29_1_1650,_referred_to_burgh_magistrates_who_were_to_approach_Privy_Council.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","12_05_01_13:30:03","jhm","12_05_01_13:31:18"
"T_JO_1138",1138,"JO","C_JO_2936",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_commission_to_be_requested_from_Privy_Council_after_she_was_referred_to_burgh_council",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","12_05_01_13:41:16","jhm","12_05_01_13:42:13"
"T_JO_1139",1139,"JO","C_JO_2937",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_they_advised_the_magistrate_about_the_suspect,_and_later_note_that_they_recommend_requesting_a_commission.",,,,,0,0,0,0,,,0,,,0,,0,0,"I_think_she_was_released_as_APS_commission_for_John_McWilliam_mentioned_putting_others_to_liberty_on_caution_to_answer_at_a_later_date.",0,,,,,,,,,,,,,,"jhm","12_05_01_13:47:35","jhm","12_06_01_11:03:48"
"T_JO_114",114,"JO","C_JO_2676",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"deposition_attested_and_commission_for_trial_and_judge_to_be_requested.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details.",0,,,,,,,,,,,,,,"jhm","06_15_01_10:14:56","jhm","10_11_02_16:42:59"
"T_JO_1140",1140,"JO","C_JO_2938",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_they_advised_the_magistrate_about_the_suspects_and_later_that_they_recommend_applying_for_a_commission.",,,,,0,0,0,0,,,0,,,0,,0,0,"I_think_she_was_freed_as_APS_commission_for_John_McWilliam_mentioned_setting_the_others_to_liberty_to_answer_under_the_law_at_a_later_date.",0,,,,,,,,,,,,,,"jhm","12_05_01_13:53:32","jhm","12_06_01_11:05:18"
"T_JO_1141",1141,"JO","C_JO_2939",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_the_suspect_was_to_be_recommended_to_the_'judge_ordinair'_after_she_had_confessed_witchcraft.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","12_05_01_13:58:30","jhm","12_05_01_13:59:44"
"T_JO_1142",1142,"JO","C_JO_2940",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_the_accused_had_confessed_to_witchcraft_and_they_recommend_referring_her_to_the_'judge_ordinair'.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","12_05_01_14:03:28","jhm","12_05_01_14:04:28"
"T_JO_1143",1143,"JO","C_JO_2941",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_they_recommend_referring_details_to_the_'judge_competent'._Later_2_7_1650,_they_recommend_the_magistrate_apply_for_a_commission.",,,,,0,0,0,0,,,0,,,0,,0,0,"I_think_she_was_freed_as_commission_from_APS_to_try_John_McWilliam_mentioned_putting_the_others_at_liberty_to_answer_at_a_later_date.",0,,,,,,,,,,,,,,"jhm","12_05_01_14:07:02","jhm","12_06_01_11:05:58"
"T_JO_1144",1144,"JO","C_EGD_16",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_note_that_details_to_be_referred_to_the_magistrate_in_order_for_commission_to_be_requested.",,,,,0,0,0,0,,,0,,,0,,0,0,"It_seems_that_he_was_executed_since_the_commission_mentions_it,_but_no_details.",0,,,,,,,,,,,,,,"jhm","12_06_01_10:39:26","jhm","12_06_01_10:52:26"
"T_JO_1145",1145,"JO","C_EGD_18",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,"It_seems_likely_that_the_accused_was_executed_as_the_commission_mentioned_it,_but_there_are_no_details.",0,,,,,,,,,,,,,,"jhm","12_06_01_10:53:55","jhm","12_06_01_10:58:09"
"T_JO_1146",1146,"JO","C_EGD_17",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,"It_is_likely_that_the_accused_was_executed_as_the_commission_mentioned_it,_but_no_details.",0,,,,,,,,,,,,,,"jhm","12_06_01_10:59:15","jhm","12_06_01_11:00:00"
"T_JO_115",115,"JO","C_JO_2677",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"deposition_attested_and_commission_to_try_and_judge_to_be_requested",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details.",0,,,,,,,,,,,,,,"jhm","06_15_01_10:21:29","jhm","10_11_02_16:43:19"
"T_JO_116",116,"JO","C_JO_2678",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Deposition_attested_and_commission_to_try_and_judge_to_be_requested.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details.",0,,,,,,,,,,,,,,"jhm","06_15_01_10:27:55","jhm","10_11_02_16:43:37"
"T_JO_1168",1168,"JO","C_EGD_1931",3,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Presbytery_sent_two_ministers_to_Edinburgh,_along_with_sheriff_depute,_to_request_commission._Note_that_commission_obtained,_11_3_1696._Also_notes_that_she_accused_other_people_but_no_names_mentioned.__The_Privy_Council_handed_the_whole_matter_over_to_his_majesty's_Advocate_due_to_irregularities_in_the_handling_of_the_commission.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details",0,,,,,,,,,,,,,,"jhm","12_06_01_14:36:46","jhm","10_23_02_10:38:05"
"T_JO_1169",1169,"JO","C_JO_2951",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Presbytery_note_that_the_accused_was_to_be_imprisoned_in_Balliemore_and_to_appear_at_the_next_provincial_presbytery_meeting._No_further_details_recorded_in_the_minutes.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","01_14_02_09:48:14","jhm","10_18_02_10:51:02"
"T_JO_117",117,"JO","C_JO_2679",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Deposition_attested_and_commission_to_try_and_judge_to_be_requested.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details.",0,,,,,,,,,,,,,,"jhm","06_15_01_10:31:59","jhm","10_11_02_16:43:54"
"T_JO_1170",1170,"JO","C_JO_2952",2,,,,,,,,,0,,,0,,,0,,,1,"31_8_1680","08_31_80_00:00:00",,"Presbytery",0,"The_presbytery_investigated_the_accusations,_which_were_raised_by_another_woman._The_other_witnesses_all_denied_the_charges_or_were_vague_about_just_what_had_happened_and_the_charges_were_dropped._The_accuser_had_to_make_public_repentance.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","01_14_02_11:09:12","LEM","10_31_02_16:59:34"
"T_JO_1171",1171,"JO","C_JO_2953",2,,,,,,,,,0,,,0,,,0,,,1,"31_8_1680","08_31_80_00:00:00",,"Presbytery",0,"The_charges_brought_against_the_accused_were_not_proven_by_witnesses._They_denied_or_were_vague_about_details_and_the_charges_were_dropped._The_accuser_had_to_make_public_repentance_for_raising_the_scandal.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","01_14_02_11:15:02","jhm","01_14_02_11:16:12"
"T_JO_1172",1172,"JO","C_EGD_2363",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Recorded_in_presbytery_records_as_having_confessed_to_witchcraft_but_not_to_pact._Named_others._Reported_to_have_died_of_sickness.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,"Reported_to_have_died_?before_trial.","jhm","01_16_02_11:55:04","jhm","10_29_02_08:57:14"
"T_JO_1173",1173,"JO","C_EGD_2612",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Presbytery_minutes_show_that_the_accused_(and_others)_were_imprisoned_and_ministers_sent_to_encourage_their_confession._The_records_also_referred_to_a_commission_granted_from_parliament._There_are_2_commissions_granted_from_parliament_in_1649_that_refer_to_Inverkeithing_witches,_APS,_vol_VI,_part_2,_pp,_463_and_538,_so_presumably_she_was_part_of_these_general_commissions_for_un-specified_or_un-named_individuals.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","01_16_02_12:52:34","jhm","10_31_02_10:01:05"
"T_JO_1174",1174,"JO","C_EGD_2613",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"The_presbytery_notes_recorded_that_the_accused_(and_others)_was_imprisoned_and_ministers_were_to_visit_and_encourage_them_to_confess._The_records_also_referred_to_a_commission_granted_by_parliament._There_are_two_references_to_commissions_that_included_people_from_Inverkeithing,_APS,_vol_vi,_part_2,_pp._463_and_538,_so_presumable_she_was_included_in_these_general_commissions_for_un-specified_individuals._She_complained_to_the_Committee_of_Estates_about_being_arrested_and_kept_in_stocks_in_the_steeple.__The_Committee_of_Estates_ordered_her_to_be_moved_to_better_accommodation_and_that_her_husband_was_to_have_free_access_to_see_her_and_that_no_torture_or_'hard_usage'_be_put_to_her._They_also_ordered_the_presbytery_of_Dunfermline_to_send_all_its_probation_against_her_to_the_committee_for_review_by_11_9_1649.__On_13_9__1649_the_presbytery_presented_evidence_that_the_original_complaint_(given_in_by_her_husband)_had_been_'calumnious'_and_she_had_bribed_the_watch_and_escaped_but_was_recaptured_and_held_at_Burntisland_where_they_found_the_Devil's_mark.__The_presbytery_was_praised_for_their_diligence_and_her_husband_was_fined.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","01_16_02_13:06:07","jhm","10_31_02_10:05:56"
"T_JO_1175",1175,"JO","C_EGD_2614",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"The_presbytery_minutes_noted_that_the_accused_was_imprisoned_(with_others)_and_ministers_were_to_visit_to_encourage_them_to_confess._The_minutes_also_referred_to_a_commission_from_parliament._There_are_two_parliamentary_commissions_that_include_Inverkeithing,_APS,_vol_vi,_part_2,_pp._463_and_538,_so_presumably_she_was_included_in_one_of_these_general_commissions_for_un-specified_individuals.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","01_16_02_13:11:41","jhm","10_31_02_10:10:36"
"T_JO_1176",1176,"JO","C_EGD_2619",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,"Note_in_presbytery_records_that_ministers_from_Dunfermline_and_Beath_were_to_participate_in_her_trial.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","01_16_02_13:21:18","jhm","01_16_02_13:22:46"
"T_JO_1177",1177,"JO","C_EGD_1866",2,,,,,,,,,0,,,0,,,0,,,0,,,,,1,"Presbytery_records_note_that_accused_was_imprisoned_and_had_confessed_to_witchcraft._The_minister_was_to_send_the_confessions_to_the_judge_in_order_that_the_accused_was_brought_to_trial._There_is_another_entry_in_Aberdour_kirk_session_records_that_the_accused_and_2_others_named_another_woman_and_she_was_brought_to_the_prison_to_confront_them.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","01_16_02_15:18:12","jhm","10_22_02_15:10:27"
"T_JO_1178",1178,"JO","C_JO_2954",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Presbytery_records_note_that_the_accused_was_imprisoned_and_had_confessed_to_witchcraft._The_minister_was_to_send_confessions_to_the_judge_in_order_to_proceed_with_a_trial.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","01_16_02_15:35:36","jhm","10_18_02_10:50:46"
"T_JO_1179",1179,"JO","C_JO_2955",2,,,,,,,,,0,,,1,,,0,,,0,,,,,1,"Presbytery_records_note_that_the_accused_was_imprisoned_and_had_confessed_to_witchcraft._The_minister_was_to_send_confessions_to_the_judge_in_order_to_proceed_with_a_trial._Another_entry_in_Aberdour_kirk_session_notes_that_the_accused_and_2_other_women_accused_a_third_woman_who_was_brought_to_confront_them_in_prison.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"jhm","01_16_02_15:40:40","jhm","10_18_02_10:50:18"
"T_JO_118",118,"JO","C_JO_2680",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Deposition_attested_and_commission_to_try_and_judge_to_be_requested.",,,,,0,0,0,0,,,0,,,0,,0,0,"No_details",0,,,,,,,,,,,,,,"jhm","06_15_01_10:36:06","jhm","10_11_02_16:44:02"
